x1,y1,z1,x2,y2,z2
-0.460048,1.1079,-0.255328,-0.462686,1.10815,-0.253254
-0.48328,1.14757,-0.259213,-0.492274,1.14639,-0.265453
-0.500625,1.16981,-0.258598,-0.505164,1.16485,-0.258155
-0.525281,1.20538,-0.259608,-0.529685,1.20007,-0.262538
-0.638525,1.36775,-0.263768,-0.641384,1.36165,-0.265891
-0.677797,1.41744,-0.262057,-0.685842,1.4228,-0.266179
-0.688974,1.44159,-0.266339,-0.686921,1.4394,-0.266991
-0.698281,1.45643,-0.267393,-0.709991,1.45983,-0.269729
-2.3768,1.61572,0.741202,-2.37437,1.609,0.725239
-2.38478,1.61026,0.748955,-2.38138,1.60334,0.760934
-2.43314,1.52924,0.818787,-2.43894,1.52754,0.828029
-2.50971,1.43304,0.914066,-2.5025,1.42513,0.901317
-2.58442,1.33235,1.01028,-2.57794,1.31751,1.01144
-2.63221,1.25815,1.0765,-2.61909,1.25935,1.0857
-2.69023,1.18782,1.14747,-2.66854,1.17076,1.13491
-2.7234,1.13652,1.19333,-2.70993,1.12057,1.18226
-2.7361,1.12004,1.20939,-2.7154,1.11232,1.21445
-0.261687,-2.38821,1.25976,-0.242984,-2.36251,1.25892
0.904379,-1.26262,-0.00229692,0.905832,-1.27486,-0.0083722
1.13674,-1.06124,-0.243104,1.13335,-1.02371,-0.238211
1.12159,-1.0281,-0.248975,1.11208,-1.02655,-0.24238
0.982959,-0.850716,-0.244024,0.975761,-0.84267,-0.245104
0.98396,-0.844575,-0.24752,0.975761,-0.84267,-0.245104
0.923296,-0.765836,-0.245875,0.92294,-0.768695,-0.241216
0.902657,-0.736377,-0.246561,0.902819,-0.73517,-0.242156
0.856845,-0.677425,-0.245081,0.85524,-0.677835,-0.238524
0.829422,-0.6413,-0.244585,0.834952,-0.640702,-0.237845
0.797989,-0.604592,-0.241826,0.805225,-0.607382,-0.242864
0.778765,-0.574485,-0.243708,0.77827,-0.574254,-0.239453
0.77794,-0.568789,-0.245842,0.780365,-0.570309,-0.240812
0.75391,-0.542917,-0.242711,0.761839,-0.543797,-0.2397
0.752974,-0.537339,-0.24472,0.763809,-0.539913,-0.241006
0.742449,-0.522787,-0.24485,0.743179,-0.523159,-0.238209
0.735426,-0.514903,-0.244086,0.730654,-0.517501,-0.24049
0.719337,-0.493568,-0.24386,0.715761,-0.495095,-0.240983
0.640842,-0.390272,-0.242391,0.639149,-0.390299,-0.236322
-0.113158,0.642828,-0.247331,-0.115662,0.640328,-0.242258
-0.216427,0.788782,-0.250087,-0.214618,0.789653,-0.248666
-0.219544,0.794648,-0.250851,-0.22101,0.796359,-0.250493
-0.222964,0.798785,-0.250617,-0.22101,0.796359,-0.250493
-0.226537,0.802048,-0.249879,-0.226076,0.796359,-0.24808
-0.447522,1.12395,-0.260239,-0.450288,1.12423,-0.260097
-0.458499,1.13838,-0.260028,-0.452596,1.14181,-0.262859
-0.463905,1.14373,-0.259105,-0.461361,1.15133,-0.262127
-0.469263,1.14814,-0.257773,-0.461361,1.15133,-0.262127
-0.475783,1.16453,-0.261292,-0.471527,1.16518,-0.263422
-0.481518,1.17168,-0.260999,-0.479818,1.17384,-0.262268
-0.486831,1.17419,-0.258811,-0.487602,1.18076,-0.260111
-0.499641,1.19857,-0.262078,-0.499646,1.19894,-0.262792
-0.505281,1.20287,-0.260519,-0.510988,1.20281,-0.264307
-0.564107,1.28613,-0.262144,-0.565851,1.28464,-0.263476
-0.569767,1.28744,-0.259176,-0.565851,1.28464,-0.263476
-0.640846,1.40319,-0.2682,-0.640294,1.40069,-0.264863
-0.648399,1.41169,-0.267389,-0.655672,1.41016,-0.267015
-0.656567,1.42296,-0.267478,-0.659368,1.4328,-0.27003
-0.663501,1.42769,-0.265297,-0.670074,1.43094,-0.267684
-0.669507,1.42773,-0.261522,-0.670074,1.43094,-0.267684
-0.688671,1.46123,-0.265024,-0.683308,1.46057,-0.264075
-2.51336,1.4269,0.904675,-2.5025,1.42513,0.901317
-2.54077,1.39899,0.93502,-2.52223,1.39623,0.93541
-2.58638,1.32421,0.99872,-2.57794,1.31751,1.01144
-2.748,1.1039,1.20362,-2.73308,1.0867,1.19095
-2.82011,1.01036,1.29283,-2.79236,1.00549,1.31173
-0.224281,-2.4132,1.22094,-0.189401,-2.38705,1.21816
0.222324,-1.31335,0.447271,0.260141,-1.3402,0.444565
1.13445,-1.05279,-0.231875,1.13335,-1.02371,-0.238211
1.10672,-0.973761,-0.25068,1.11638,-0.977084,-0.244232
1.0413,-0.89129,-0.247863,1.05227,-0.888715,-0.244473
1.01165,-0.846702,-0.249865,1.02335,-0.844733,-0.243489
0.998483,-0.832613,-0.248157,0.99989,-0.829101,-0.244841
0.966923,-0.802062,-0.242611,0.972679,-0.802766,-0.243401
0.907194,-0.720092,-0.243072,0.90545,-0.717229,-0.243598
0.907766,-0.714235,-0.246082,0.90545,-0.717229,-0.243598
0.909159,-0.708789,-0.249409,0.902465,-0.708203,-0.241895
0.879636,-0.682312,-0.243266,0.878219,-0.686125,-0.240041
0.880074,-0.676565,-0.246143,0.876527,-0.678402,-0.239046
0.83199,-0.613829,-0.245039,0.839544,-0.614392,-0.240564
0.816077,-0.595642,-0.243505,0.817535,-0.595721,-0.238822
0.816206,-0.590152,-0.246075,0.819022,-0.591096,-0.239733
0.800082,-0.572307,-0.244256,0.798354,-0.573763,-0.238423
0.790692,-0.557568,-0.245168,0.797426,-0.556494,-0.237792
0.780358,-0.547985,-0.243161,0.780014,-0.548204,-0.24053
