x1,y1,z1,x2,y2,z2
0.741791,-0.245961,-0.224951,0.742243,-0.249543,-0.213315
0.73862,-0.115893,-0.225814,0.738822,-0.115621,-0.21077
0.738887,-0.109469,-0.226001,0.739649,-0.108162,-0.21129
0.739128,-0.103045,-0.226179,0.740421,-0.100695,-0.211774
0.733852,-0.0899918,-0.224576,0.729428,-0.0885462,-0.215261
0.734012,-0.0835902,-0.224726,0.729428,-0.0885462,-0.215261
0.734146,-0.0771879,-0.224867,0.728091,-0.0846447,-0.214362
0.735199,-0.0708051,-0.225322,0.728889,-0.0623762,-0.214839
0.73528,-0.064397,-0.225445,0.728889,-0.0623762,-0.214839
0.739699,0.10971,-0.229553,0.737647,0.105305,-0.209478
0.722925,0.264413,-0.226149,0.733357,0.265431,-0.217026
0.722442,0.31112,-0.226682,0.719454,0.311078,-0.218226
0.720945,0.317474,-0.226267,0.719454,0.311078,-0.218226
0.560897,0.35446,-0.172269,0.560911,0.355117,-0.168483
-0.978738,0.587438,0.349017,-0.993896,0.590994,0.351641
-0.974637,0.548594,0.3482,-0.995156,0.539839,0.351968
-0.978046,0.543055,0.349445,-0.995156,0.539839,0.351968
-0.96907,0.489127,0.347191,-0.987486,0.491663,0.350711
-0.966031,0.441016,0.346874,-0.989411,0.45005,0.351136
-0.968442,0.427068,0.347905,-0.987955,0.418371,0.350943
-0.969815,0.424814,0.348406,-0.987955,0.418371,0.350943
-0.972284,0.424182,0.349257,-0.987955,0.418371,0.350943
-0.967494,0.370172,0.348432,-0.987426,0.367953,0.350952
-0.647316,-0.489881,0.251985,-0.646827,-0.491633,0.270622
0.795222,-0.29375,-0.225747,0.794109,-0.292909,-0.21337
0.791535,-0.286293,-0.224641,0.796273,-0.285012,-0.214665
0.791571,-0.279494,-0.22475,0.797333,-0.281055,-0.215299
0.78594,-0.271797,-0.223007,0.796135,-0.271975,-0.21455
0.786291,-0.204575,-0.224088,0.792191,-0.203269,-0.211997
0.785982,-0.197851,-0.224082,0.779091,-0.192858,-0.215086
0.786591,-0.191232,-0.224378,0.779802,-0.188967,-0.215519
0.787171,-0.184609,-0.224664,0.7805,-0.185072,-0.215943
0.786779,-0.177894,-0.224631,0.7805,-0.185072,-0.215943
0.782407,-0.0252542,-0.225383,0.776159,-0.0226001,-0.212863
0.7823,-0.0186493,-0.225443,0.77624,-0.0187266,-0.212904
0.774954,0.00753959,-0.2234,0.763473,0.00063791,-0.215612
0.779456,0.0142934,-0.224979,0.773709,0.019949,-0.211241
0.783575,0.107498,-0.227674,0.793588,0.107497,-0.212118
0.773761,0.200062,-0.225771,0.775315,0.201258,-0.211812
0.777403,0.207442,-0.227076,0.77711,0.209905,-0.212907
0.780075,0.214693,-0.22806,0.776329,0.21378,-0.212412
0.775148,0.268324,-0.227208,0.783585,0.270402,-0.216787
0.771966,0.274488,-0.226249,0.779937,0.277617,-0.214504
0.772473,0.281467,-0.226516,0.778095,0.281204,-0.213351
0.770812,0.336462,-0.226759,0.767291,0.330536,-0.217258
0.770125,0.343265,-0.22663,0.778817,0.342529,-0.213655
0.564805,0.354655,-0.159198,0.569581,0.355579,-0.157261
0.550454,0.356091,-0.154494,0.551993,0.353994,-0.152592
-0.24707,0.407851,0.107327,-0.25797,0.412574,0.119541
-0.986504,0.671744,0.346977,-1.01557,0.658567,0.344286
-0.988558,0.66064,0.347813,-0.992094,0.637963,0.351228
-0.99017,0.656435,0.348404,-0.992094,0.637963,0.351228
-0.987197,0.635558,0.347725,-0.992094,0.637963,0.351228
-0.986471,0.626936,0.347609,-0.992094,0.637963,0.351228
-0.987454,0.621878,0.348006,-1.00135,0.613403,0.352912
-0.986308,0.573509,0.348323,-0.998082,0.58173,0.352399
-0.984707,0.558329,0.348014,-0.996728,0.557775,0.352209
-0.982856,0.537424,0.347704,-0.995156,0.539839,0.351968
-0.980909,0.476078,0.347944,-0.985464,0.479914,0.350378
-0.894542,-0.465977,0.329306,-0.895543,-0.473805,0.336438
0.266825,-0.568252,-0.0350154,0.306346,-0.564158,0.0139018
0.509133,-0.32035,-0.114697,0.507923,-0.31804,-0.112313
0.854847,-0.324172,-0.22351,0.850904,-0.322996,-0.212893
0.855984,-0.317264,-0.223962,0.852508,-0.314348,-0.213779
0.847682,-0.308675,-0.221465,0.853698,-0.310175,-0.214441
0.852701,-0.288341,-0.223323,0.84831,-0.289926,-0.211353
0.852746,-0.281292,-0.223433,0.852392,-0.277735,-0.213629
0.853705,-0.274392,-0.223829,0.853443,-0.273564,-0.214213
0.847028,-0.259344,-0.221932,0.847262,-0.258132,-0.210688
0.84491,-0.210295,-0.221933,0.850376,-0.214929,-0.212347
0.838541,-0.0312556,-0.222368,0.830651,-0.0319862,-0.212263
0.83835,-0.0175829,-0.222494,0.830091,-0.0197177,-0.211911
0.837258,-0.0107665,-0.222243,0.830091,-0.0197177,-0.211911
0.837091,-0.00393572,-0.222283,0.84965,-0.00346219,-0.211451
0.833825,0.0780177,-0.222372,0.830128,0.0783531,-0.211706
0.850101,0.121017,-0.228083,0.848655,0.125865,-0.210592
0.847489,0.127695,-0.227352,0.848655,0.125865,-0.210592
0.845798,0.134463,-0.226911,0.851124,0.134716,-0.211966
0.84328,0.148082,-0.226304,0.853834,0.14795,-0.213465
0.842452,0.154942,-0.226137,0.832639,0.153386,-0.212985
0.848214,0.162694,-0.228057,0.85037,0.160128,-0.211482
0.84924,0.176865,-0.228573,0.848683,0.176912,-0.210491
0.849236,0.183893,-0.228668,0.848863,0.181246,-0.210582
0.845763,0.225648,-0.228143,0.84886,0.224619,-0.210481
0.844612,0.23252,-0.227874,0.84713,0.232908,-0.209486
0.846247,0.239912,-0.22849,0.853778,0.243648,-0.213214
0.839123,0.324278,-0.227396,0.834581,0.333488,-0.213693
0.837562,0.33112,-0.226998,0.834581,0.333488,-0.213693
-0.998025,0.676677,0.346319,-1.01557,0.658567,0.344286
-0.998591,0.53313,0.348454,-0.997464,0.535458,0.352384
-0.993393,0.473272,0.347633,-0.989548,0.471229,0.351117
-0.994568,0.405155,0.348931,-0.989608,0.403801,0.351264
-0.996416,0.40361,0.349534,-0.989608,0.403801,0.351264
-0.987813,0.352291,0.347525,-0.983727,0.351885,0.350331
-0.988805,0.350029,0.347868,-0.983727,0.351885,0.350331
-0.27781,-0.542942,0.140149,-0.27995,-0.543221,0.139773
0.912391,-0.348643,-0.223678,0.912182,-0.346323,-0.211332
0.913635,-0.341492,-0.224149,0.912182,-0.346323,-0.211332
0.911697,-0.311691,-0.22395,0.915241,-0.313302,-0.212861
0.912786,-0.304542,-0.224374,0.910852,-0.302162,-0.210536
0.911954,-0.29708,-0.224219,0.914012,-0.293646,-0.212173
0.906356,-0.28888,-0.222626,0.91344,-0.288685,-0.211862
0.904509,-0.281319,-0.222164,0.914551,-0.284278,-0.212434
0.906283,-0.252573,-0.223078,0.914852,-0.256003,-0.212527
0.906175,-0.245325,-0.22314,0.917755,-0.242746,-0.214019
0.906988,-0.238202,-0.223479,0.917755,-0.242746,-0.214019
0.898513,-0.208441,-0.221295,0.890799,-0.218534,-0.211992
0.904371,-0.173211,-0.223534,0.910946,-0.176737,-0.210302
0.901591,-0.123053,-0.223344,0.910054,-0.122723,-0.209713
0.897112,-0.11572,-0.22208,0.890926,-0.116348,-0.211828
0.897626,-0.101553,-0.222421,0.892204,-0.10339,-0.212487
0.904995,-0.0733438,-0.225026,0.912522,-0.074191,-0.210896
0.895619,-0.0519175,-0.22246,0.891426,-0.0511458,-0.21195
0.893711,-0.0448361,-0.221973,0.891794,-0.0425074,-0.212128
0.892729,-0.0377701,-0.221767,0.892976,-0.0338999,-0.212744
0.889805,-0.0307256,-0.220972,0.892976,-0.0338999,-0.212744
0.889722,-0.0236753,-0.221038,0.88969,-0.0251452,-0.210957
0.895558,0.0117965,-0.223273,0.888164,0.0136226,-0.210048
0.903201,0.104916,-0.226808,0.897563,0.114267,-0.214875
0.902551,0.112028,-0.226704,0.897563,0.114267,-0.214875
0.901871,0.119138,-0.22659,0.897563,0.114267,-0.214875
0.901019,0.191171,-0.227272,0.889749,0.197173,-0.210483
0.898116,0.197983,-0.22648,0.889749,0.197173,-0.210483
0.896329,0.278005,-0.226982,0.894709,0.280848,-0.212962
0.897576,0.31528,-0.227847,0.898537,0.315262,-0.214942
0.893785,0.374265,-0.227466,0.895226,0.372291,-0.213032
0.89571,0.382345,-0.228156,0.893985,0.381665,-0.212343
-0.364522,0.585567,0.151742,-0.385239,0.559258,0.153367
-1.0114,0.655558,0.347192,-1.01557,0.658567,0.344286
-1.01385,0.653063,0.347967,-1.01557,0.658567,0.344286
-1.01545,0.588896,0.34929,-0.998082,0.58173,0.352399
-1.00737,0.512664,0.347833,-0.99815,0.519043,0.352539
-0.998527,0.37035,0.347006,-0.989526,0.373695,0.351311
0.292556,-0.56328,-0.0225731,0.315347,-0.565955,0.00626741
0.424369,-0.382425,-0.0633953,0.428235,-0.382554,-0.0656
0.425772,-0.377512,-0.0638671,0.42513,-0.376152,-0.0631324
0.95694,-0.206631,-0.221398,0.9615,-0.208761,-0.212598
0.951291,-0.15455,-0.220396,0.954377,-0.155475,-0.20893
0.952736,-0.103307,-0.221459,0.955568,-0.104637,-0.20941
0.951998,-0.0959577,-0.221334,0.954575,-0.0953168,-0.208894
0.94835,-0.0885308,-0.22036,0.938003,-0.0895433,-0.212641
0.948509,-0.081234,-0.220498,0.938346,-0.085039,-0.212806
0.95362,-0.0374312,-0.22254,0.957959,-0.035882,-0.210448
0.943882,-0.022898,-0.219873,0.937751,-0.0217633,-0.212359
0.943767,-0.0156212,-0.21993,0.937751,-0.0217633,-0.212359
0.950911,0.00643259,-0.222296,0.959428,0.00534943,-0.211087
0.961016,0.139855,-0.226919,0.959408,0.139121,-0.210778
0.964766,0.222861,-0.229053,0.959898,0.214685,-0.210854
0.962792,0.329422,-0.229807,0.96849,0.330228,-0.214876
0.959577,0.344144,-0.22905,0.965883,0.339472,-0.213557
0.946717,0.34877,-0.225346,0.943778,0.348202,-0.21461
0.945045,0.356062,-0.224948,0.942421,0.352729,-0.213906
0.943342,0.363347,-0.22454,0.943857,0.363413,-0.214616
0.958366,0.374939,-0.229081,0.973911,0.378644,-0.217469
0.958443,0.382772,-0.229201,0.972427,0.383295,-0.216719
0.957557,0.390366,-0.229037,0.950199,0.402131,-0.217772
-1.0523,0.784041,0.354039,-1.05664,0.820167,0.376372
-1.02176,0.572857,0.347743,-1.00133,0.571944,0.352992
-1.02104,0.54848,0.347837,-1.00148,0.548988,0.353066
-1.02336,0.530148,0.348744,-0.997464,0.535458,0.352384
-1.01687,0.504494,0.347166,-0.994228,0.511466,0.351861
-1.01641,0.498746,0.347102,-0.993296,0.500022,0.35172
-1.00222,0.328622,0.345079,-0.998073,0.32767,0.352914
-0.371569,-0.529796,0.174331,-0.376001,-0.529448,0.170171
0.417311,-0.551746,-0.0470302,0.418185,-0.551051,-0.0514763
0.417311,-0.5169,-0.0474447,0.415853,-0.516848,-0.049881
1.02513,-0.321384,-0.220527,1.01387,-0.315079,-0.213372
1.02668,-0.282669,-0.221424,1.03562,-0.283739,-0.210167
1.02574,-0.274774,-0.221256,1.03166,-0.27229,-0.208323
1.01801,-0.212182,-0.219827,1.01547,-0.213667,-0.213902
1.01233,-0.0976241,-0.219596,1.00958,-0.0951614,-0.210857
1.00676,-0.0898883,-0.218122,1.00995,-0.0903744,-0.211021
1.00692,-0.0823471,-0.218258,1.01154,-0.0808689,-0.211749
1.01004,0.015838,-0.220304,1.00511,0.0198513,-0.208487
1.00977,0.0233945,-0.220315,1.00773,0.0246826,-0.209718
0.998536,0.0379987,-0.217334,0.987772,0.0337033,-0.212465
1.01351,0.0919417,-0.222183,1.01322,0.0971067,-0.212152
1.01291,0.0995143,-0.222105,1.01464,0.102093,-0.212809
1.03094,0.170645,-0.228017,1.04052,0.174086,-0.211414
1.03001,0.178297,-0.227847,1.04052,0.174086,-0.211414
1.02947,0.225016,-0.228251,1.01648,0.23051,-0.213394
1.02332,0.239667,-0.226698,1.01556,0.235326,-0.212951
1.02305,0.247447,-0.226715,1.01456,0.245161,-0.212455
1.0218,0.255064,-0.226454,1.01358,0.249967,-0.211985
1.01744,0.349042,-0.226347,1.02085,0.350526,-0.215195
1.02061,0.365808,-0.227437,1.01663,0.365011,-0.213168
1.0226,0.37434,-0.228099,1.01604,0.370144,-0.212878
-1.03298,0.655073,0.346042,-1.01557,0.658567,0.344286
-1.03399,0.636063,0.346551,-1.00878,0.624078,0.354202
-1.03096,0.545085,0.346783,-1.05326,0.553021,0.350742
-1.03181,0.540896,0.347071,-1.05502,0.536388,0.351068
-1.03425,0.539202,0.347775,-1.05502,0.536388,0.351068
-1.03145,0.524226,0.347168,-1.05467,0.530407,0.351022
-1.02856,0.494523,0.34671,-1.04174,0.495581,0.348951
-1.0294,0.476507,0.347162,-1.04741,0.475967,0.34993
-1.02619,0.432199,0.346784,-1.05128,0.433942,0.350657
-1.02817,0.43053,0.34736,-1.05128,0.433942,0.350657
0.282617,-0.565946,0.00127475,0.299464,-0.566377,0.0197301
1.0808,-0.0838394,-0.219426,1.06958,-0.0848316,-0.21231
1.07998,-0.075964,-0.219293,1.06958,-0.0848316,-0.21231
1.07526,-0.0680366,-0.21811,1.06648,-0.0594034,-0.210869
1.0734,-0.0601842,-0.217699,1.07127,-0.0546237,-0.213
1.07344,-0.0523616,-0.217798,1.07127,-0.0546237,-0.213
1.07538,-0.0445425,-0.21841,1.07148,-0.0495848,-0.213083
1.07536,-0.0367108,-0.218492,1.06561,-0.0342543,-0.210424
1.08962,0.274574,-0.225866,1.10619,0.275078,-0.214112
0.393739,0.36954,-0.0392884,0.396081,0.371798,-0.0382887
-0.267822,0.439948,0.138311,-0.2822,0.422565,0.137502
-1.08788,0.804883,0.355314,-1.05664,0.820167,0.376372
-1.07372,0.768473,0.351909,-1.05664,0.820167,0.376372
-1.04993,0.661999,0.346699,-1.06246,0.669534,0.35203
-1.04189,0.496623,0.346404,-1.04174,0.495581,0.348951
-1.04241,0.492482,0.346592,-1.04386,0.491,0.349312
-1.04465,0.490746,0.347215,-1.04386,0.491,0.349312
-1.04136,0.454096,0.346743,-1.04819,0.454327,0.350103
0.261899,-0.569286,0.0167107,0.278675,-0.564708,0.0388078
0.292876,-0.564893,0.00865037,0.302167,-0.566495,0.0174385
1.15599,-0.366387,-0.216753,1.16926,-0.368313,-0.214608
1.15733,-0.358212,-0.217187,1.16597,-0.355495,-0.213232
1.14393,-0.190924,-0.215524,1.12558,-0.189818,-0.209797
1.14368,-0.166419,-0.215723,1.13098,-0.163774,-0.212018
1.14505,-0.142052,-0.216339,1.13712,-0.143099,-0.214564
1.14139,-0.0768868,-0.216093,1.12874,-0.0782604,-0.210889
1.14634,-0.0688515,-0.217461,1.16053,-0.0693435,-0.210385
1.13881,0.0122669,-0.216386,1.13202,0.0114476,-0.212076
1.12857,0.0280878,-0.213909,1.12719,0.0271847,-0.210005
1.17798,0.188366,-0.228416,1.17634,0.188333,-0.216309
1.16824,0.271223,-0.226788,1.16705,0.271005,-0.212319
1.16688,0.279455,-0.226525,1.16594,0.27643,-0.211856
1.17002,0.322598,-0.227802,1.17696,0.325403,-0.216263
1.16939,0.331031,-0.227731,1.17563,0.330874,-0.21571
1.16301,0.415886,-0.226992,1.17505,0.413972,-0.215291
-1.13416,0.902615,0.361981,-1.13612,0.903469,0.363755
-1.06115,0.618425,0.346157,-1.06008,0.617274,0.351743
-1.06307,0.539886,0.347499,-1.05973,0.544655,0.351832
-1.05655,0.505069,0.346189,-1.0552,0.513416,0.351145
-1.06377,0.490489,0.348213,-1.04805,0.48181,0.350024
0.43379,-0.39749,-0.014656,0.435076,-0.398002,-0.0138591
0.546607,-0.323879,-0.0430095,0.54369,-0.322367,-0.0394522
1.25044,-0.382018,-0.214693,1.23786,-0.381014,-0.212973
1.24897,-0.372943,-0.214425,1.24092,-0.369561,-0.214129
1.25167,-0.3558,-0.215258,1.23702,-0.362225,-0.212611
1.24721,-0.346297,-0.214261,1.23219,-0.35467,-0.210731
1.24462,-0.337138,-0.213719,1.23191,-0.336314,-0.210585
1.24584,-0.328589,-0.214103,1.23461,-0.324919,-0.211602
1.24465,-0.267568,-0.214427,1.24123,-0.266397,-0.214028
1.25137,-0.259682,-0.21615,1.24231,-0.26066,-0.214431
1.25225,-0.251102,-0.216454,1.24256,-0.248799,-0.214502
1.25311,-0.242519,-0.216748,1.24356,-0.243056,-0.214877
1.24328,-0.23286,-0.214442,1.24356,-0.243056,-0.214877
1.23969,-0.206713,-0.213825,1.24173,-0.207259,-0.214094
1.24132,-0.198266,-0.21431,1.24257,-0.20152,-0.214404
1.24389,-0.189883,-0.215022,1.24257,-0.20152,-0.214404
1.23728,-0.172252,-0.213583,1.2353,-0.171214,-0.211536
1.23634,-0.155101,-0.213525,1.23174,-0.153379,-0.210126
1.23679,-0.146589,-0.21372,1.2305,-0.147463,-0.209636
1.23914,-0.138174,-0.21438,1.23073,-0.135985,-0.209702
1.24145,-0.12974,-0.215031,1.23128,-0.130299,-0.2099
1.23579,-0.0953965,-0.21399,1.23965,-0.096573,-0.213056
